n_deliveries,n_pickups,total_orders,delivery_weight,pickup_weight,delivery_ratio,weight_per_delivery,relative_demand,demand_concentration,total_compartments,utilization_ratio,large_size_share,size_weighted_demand,arrival_hour,overflowed,instance,source_pool
2.0,3.0,5.0,23.0,14.0,0.4,11.5,2.0991792742015227,0.002274300405418768,72.0,0.027777777777777776,0.0,2.0,12.215956633330444,0,2000_0_0.002,low
1.0,0.0,1.0,22.0,0.0,1.0,22.0,2.0079106101058044,0.0021754177790962127,74.0,0.013513513513513514,0.0,1.0,12.32472206542921,0,2000_0_0.002,low
2.0,3.0,5.0,23.0,23.0,0.4,11.5,2.0991792742015227,0.002274300405418768,71.0,0.028169014084507043,0.0,2.0,12.36216033703415,0,2000_0_0.002,low
1.0,1.0,2.0,9.0,5.0,0.5,9.0,0.8214179768614654,0.0008899436369029962,74.0,0.013513513513513514,0.0,1.0,12.479104781478593,0,2000_0_0.002,low
1.0,3.0,4.0,24.0,20.0,0.25,24.0,2.190447938297241,0.002373183031741323,66.0,0.015151515151515152,0.0,1.0,12.60141959629341,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,12.728703546910692,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,12.826666509873654,0,2000_0_0.002,low
2.0,0.0,2.0,13.0,0.0,1.0,6.5,1.1864926332443388,0.0012854741421932166,72.0,0.027777777777777776,0.0,1.0,12.893117127157604,0,2000_0_0.002,low
3.0,1.0,4.0,28.0,1.0,0.75,9.333333333333334,2.555522594680115,0.0027687135370315437,72.0,0.041666666666666664,0.0,2.0,12.989845522219332,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,10.556688311688312,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,10.622138472460016,0,2000_0_0.002,low
1.0,4.0,5.0,6.0,35.0,0.2,6.0,0.5476119845743103,0.0005932957579353308,68.0,0.014705882352941176,0.0,1.0,10.678467518547906,0,2000_0_0.002,low
0.0,4.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,10.794249940841583,0,2000_0_0.002,low
3.0,3.0,6.0,13.0,18.0,0.5,4.333333333333333,1.1864926332443388,0.0012854741421932166,74.0,0.04054054054054054,0.0,1.0,10.89780299550396,0,2000_0_0.002,low
2.0,1.0,3.0,20.0,2.0,0.6666666666666666,10.0,1.8253732819143675,0.0019776525264511026,71.0,0.028169014084507043,0.0,0.0,11.039953363537611,0,2000_0_0.002,low
0.0,7.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,11.108223605388295,0,2000_0_0.002,low
2.0,4.0,6.0,6.0,31.0,0.3333333333333333,3.0,0.5476119845743103,0.0005932957579353308,76.0,0.02631578947368421,0.0,2.0,11.280542217375675,0,2000_0_0.002,low
2.0,4.0,6.0,15.0,30.0,0.3333333333333333,7.5,1.3690299614357757,0.0014832393948383269,63.0,0.031746031746031744,0.0,2.0,11.396604257333616,0,2000_0_0.002,low
2.0,3.0,5.0,13.0,9.0,0.4,6.5,1.1864926332443388,0.0012854741421932166,67.0,0.029850746268656716,0.0,0.0,11.534748316218998,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,11.64048438351658,0,2000_0_0.002,low
4.0,2.0,6.0,56.0,8.0,0.6666666666666666,14.0,5.11104518936023,0.005537427074063087,68.0,0.058823529411764705,0.0,3.0,11.723360303600701,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,11.847592690561795,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,11.91901750654497,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,11.991325603285242,0,2000_0_0.002,low
2.0,3.0,5.0,25.0,27.0,0.4,12.5,2.2817166023929594,0.002472065658063878,75.0,0.02666666666666667,0.0,2.0,12.039473751433391,0,2000_0_0.002,low
3.0,2.0,5.0,36.0,8.0,0.6,12.0,3.285671907445862,0.0035597745476119848,73.0,0.0410958904109589,0.0,2.0,12.167158936618575,0,2000_0_0.002,low
1.0,7.0,8.0,13.0,72.0,0.125,13.0,1.1864926332443388,0.0012854741421932166,71.0,0.014084507042253521,0.0,0.0,12.317158936618576,0,2000_0_0.002,low
0.0,6.0,6.0,0.0,62.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,12.498979924272897,0,2000_0_0.002,low
2.0,1.0,3.0,29.0,3.0,0.6666666666666666,14.5,2.646791258775833,0.0028675961633540985,72.0,0.027777777777777776,0.0,2.0,12.617004615630922,0,2000_0_0.002,low
1.0,4.0,5.0,2.0,35.0,0.2,2.0,0.18253732819143675,0.00019776525264511026,70.0,0.014285714285714285,0.0,1.0,10.487857142857143,0,2000_0_0.002,low
1.0,5.0,6.0,8.0,36.0,0.16666666666666666,8.0,0.730149312765747,0.0007910610105804411,70.0,0.014285714285714285,0.0,1.0,10.624797121420917,0,2000_0_0.002,low
2.0,2.0,4.0,23.0,6.0,0.5,11.5,2.0991792742015227,0.002274300405418768,68.0,0.029411764705882353,0.0,0.0,10.767246210381261,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,10.855493798805698,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,10.939089725922525,0,2000_0_0.002,low
3.0,2.0,5.0,39.0,18.0,0.6,13.0,3.5594778997330168,0.00385642242657965,67.0,0.04477611940298507,0.0,1.0,11.008409125708162,0,2000_0_0.002,low
1.0,2.0,3.0,22.0,25.0,0.3333333333333333,22.0,2.0079106101058044,0.0021754177790962127,70.0,0.014285714285714285,0.0,1.0,11.124681470608268,0,2000_0_0.002,low
1.0,3.0,4.0,14.0,37.0,0.25,14.0,1.2777612973400574,0.0013843567685157719,69.0,0.014492753623188406,0.0,0.0,11.2031409869069,0,2000_0_0.002,low
2.0,2.0,4.0,34.0,21.0,0.5,17.0,3.1031345792544247,0.0033620092949668743,69.0,0.028985507246376812,0.0,0.0,11.31653215409933,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,11.402320797632454,0,2000_0_0.002,low
1.0,2.0,3.0,7.0,8.0,0.3333333333333333,7.0,0.6388806486700287,0.0006921783842578859,72.0,0.013888888888888888,0.0,1.0,11.45486022980911,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,11.575496402259164,0,2000_0_0.002,low
1.0,3.0,4.0,1.0,23.0,0.25,1.0,0.09126866409571838,9.888262632255513e-05,73.0,0.0136986301369863,0.0,1.0,11.617194614667154,0,2000_0_0.002,low
2.0,2.0,4.0,15.0,22.0,0.5,7.5,1.3690299614357757,0.0014832393948383269,67.0,0.029850746268656716,0.0,2.0,11.701027422238132,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,11.851894930124567,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,11.898756128862738,0,2000_0_0.002,low
1.0,5.0,6.0,17.0,38.0,0.16666666666666666,17.0,1.5515672896272124,0.0016810046474834371,74.0,0.013513513513513514,0.0,1.0,11.980244036328562,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,12.117805764723622,0,2000_0_0.002,low
2.0,2.0,4.0,14.0,21.0,0.5,7.0,1.2777612973400574,0.0013843567685157719,70.0,0.02857142857142857,0.0,1.0,12.173886011637203,0,2000_0_0.002,low
1.0,2.0,3.0,16.0,30.0,0.3333333333333333,16.0,1.460298625531494,0.0015821220211608821,68.0,0.014705882352941176,0.0,1.0,12.289904530155722,0,2000_0_0.002,low
1.0,2.0,3.0,6.0,15.0,0.3333333333333333,6.0,0.5476119845743103,0.0005932957579353308,75.0,0.013333333333333334,0.0,1.0,12.357805764723622,0,2000_0_0.002,low
1.0,4.0,5.0,25.0,38.0,0.2,25.0,2.2817166023929594,0.002472065658063878,67.0,0.014925373134328358,0.0,1.0,10.436623376623377,0,2000_0_0.002,low
2.0,1.0,3.0,7.0,5.0,0.6666666666666666,3.5,0.6388806486700287,0.0006921783842578859,64.0,0.03125,0.0,0.0,10.538450814994224,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,10.61556228337579,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,10.672362926462604,0,2000_0_0.002,low
0.0,5.0,5.0,0.0,52.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,10.775294330535488,0,2000_0_0.002,low
3.0,2.0,5.0,44.0,4.0,0.6,14.666666666666666,4.015821220211609,0.004350835558192425,65.0,0.046153846153846156,0.0,2.0,10.887861318745562,0,2000_0_0.002,low
1.0,1.0,2.0,19.0,4.0,0.5,19.0,1.7341046178186492,0.0018787699001285474,71.0,0.014084507042253521,0.0,1.0,11.015154995058532,0,2000_0_0.002,low
2.0,1.0,3.0,6.0,3.0,0.6666666666666666,3.0,0.5476119845743103,0.0005932957579353308,71.0,0.028169014084507043,0.0,1.0,11.066159201157376,0,2000_0_0.002,low
1.0,1.0,2.0,25.0,6.0,0.5,25.0,2.2817166023929594,0.002472065658063878,75.0,0.013333333333333334,0.0,1.0,11.138877392534873,0,2000_0_0.002,low
2.0,0.0,2.0,20.0,0.0,1.0,10.0,1.8253732819143675,0.0019776525264511026,69.0,0.028985507246376812,0.0,1.0,11.18893522639397,0,2000_0_0.002,low
3.0,4.0,7.0,34.0,30.0,0.42857142857142855,11.333333333333334,3.1031345792544247,0.0033620092949668743,70.0,0.04285714285714286,0.0,1.0,11.250759621767262,0,2000_0_0.002,low
1.0,2.0,3.0,14.0,26.0,0.3333333333333333,14.0,1.2777612973400574,0.0013843567685157719,70.0,0.014285714285714285,0.0,1.0,11.400649211672624,0,2000_0_0.002,low
1.0,5.0,6.0,1.0,25.0,0.16666666666666666,1.0,0.09126866409571838,9.888262632255513e-05,69.0,0.014492753623188406,0.0,1.0,11.46406140935927,0,2000_0_0.002,low
2.0,2.0,4.0,11.0,12.0,0.5,5.5,1.0039553050529022,0.0010877088895481063,66.0,0.030303030303030304,0.0,0.0,11.606684963512793,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,11.70256824426989,0,2000_0_0.002,low
4.0,1.0,5.0,52.0,8.0,0.8,13.0,4.745970532977355,0.0051418965687728664,68.0,0.058823529411764705,0.0,1.0,11.785622923554854,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,11.905112934070102,0,2000_0_0.002,low
1.0,4.0,5.0,1.0,27.0,0.2,1.0,0.09126866409571838,9.888262632255513e-05,70.0,0.014285714285714285,0.0,1.0,11.975423133859797,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,12.082953998057327,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,10.72538961038961,0,2000_0_0.002,low
2.0,3.0,5.0,18.0,23.0,0.4,9.0,1.642835953722931,0.0017798872738059924,71.0,0.028169014084507043,0.0,2.0,10.753476427109868,0,2000_0_0.002,low
0.0,4.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,10.859033769017692,0,2000_0_0.002,low
3.0,5.0,8.0,11.0,33.0,0.375,3.6666666666666665,1.0039553050529022,0.0010877088895481063,66.0,0.045454545454545456,0.0,3.0,10.944355312426053,0,2000_0_0.002,low
3.0,3.0,6.0,23.0,13.0,0.5,7.666666666666667,2.0991792742015227,0.002274300405418768,68.0,0.04411764705882353,0.0,3.0,11.14129011789398,0,2000_0_0.002,low
2.0,5.0,7.0,17.0,24.0,0.2857142857142857,8.5,1.5515672896272124,0.0016810046474834371,69.0,0.028985507246376812,0.0,1.0,11.269055627883464,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,11.42626382977621,0,2000_0_0.002,low
1.0,4.0,5.0,9.0,56.0,0.2,9.0,0.8214179768614654,0.0008899436369029962,69.0,0.014492753623188406,0.0,0.0,11.521663409166324,0,2000_0_0.002,low
1.0,2.0,3.0,18.0,40.0,0.3333333333333333,18.0,1.642835953722931,0.0017798872738059924,68.0,0.014705882352941176,0.0,0.0,11.63364553324624,0,2000_0_0.002,low
2.0,5.0,7.0,6.0,66.0,0.2857142857142857,3.0,0.5476119845743103,0.0005932957579353308,62.0,0.03225806451612903,0.0,2.0,11.714754891816165,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,11.846158677305125,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,49.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,11.944492010638458,0,2000_0_0.002,low
2.0,2.0,4.0,17.0,4.0,0.5,8.5,1.5515672896272124,0.0016810046474834371,67.0,0.029850746268656716,0.0,0.0,12.01245497360142,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,12.116282134095249,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,10.627272727272727,0,2000_0_0.002,low
1.0,1.0,2.0,3.0,1.0,0.5,3.0,0.27380599228715513,0.0002966478789676654,68.0,0.014705882352941176,0.0,1.0,10.730857936275942,0,2000_0_0.002,low
1.0,3.0,4.0,10.0,24.0,0.25,10.0,0.9126866409571838,0.0009888262632255513,72.0,0.013888888888888888,0.0,1.0,10.79985579265322,0,2000_0_0.002,low
1.0,1.0,2.0,3.0,25.0,0.5,3.0,0.27380599228715513,0.0002966478789676654,72.0,0.013888888888888888,0.0,1.0,10.899068011302738,0,2000_0_0.002,low
0.0,4.0,4.0,0.0,46.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,10.95182792555783,0,2000_0_0.002,low
4.0,4.0,8.0,45.0,66.0,0.5,11.25,4.107089884307327,0.004449718184514981,68.0,0.058823529411764705,0.0,3.0,11.054146537545211,0,2000_0_0.002,low
1.0,1.0,2.0,7.0,4.0,0.5,7.0,0.6388806486700287,0.0006921783842578859,74.0,0.013513513513513514,0.0,1.0,11.211933078028911,0,2000_0_0.002,low
1.0,0.0,1.0,8.0,0.0,1.0,8.0,0.730149312765747,0.0007910610105804411,74.0,0.013513513513513514,0.0,0.0,11.27893097497949,0,2000_0_0.002,low
1.0,1.0,2.0,7.0,8.0,0.5,7.0,0.6388806486700287,0.0006921783842578859,75.0,0.013333333333333334,0.0,1.0,11.317874192645107,0,2000_0_0.002,low
1.0,5.0,6.0,19.0,59.0,0.16666666666666666,19.0,1.7341046178186492,0.0018787699001285474,65.0,0.015384615384615385,0.0,0.0,11.367269565936379,0,2000_0_0.002,low
1.0,6.0,7.0,8.0,69.0,0.14285714285714285,8.0,0.730149312765747,0.0007910610105804411,67.0,0.014925373134328358,0.0,0.0,11.48572908223501,0,2000_0_0.002,low
1.0,2.0,3.0,2.0,39.0,0.3333333333333333,2.0,0.18253732819143675,0.00019776525264511026,70.0,0.014285714285714285,0.0,1.0,11.63341047024763,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,11.703478819353835,0,2000_0_0.002,low
2.0,2.0,4.0,25.0,20.0,0.5,12.5,2.2817166023929594,0.002472065658063878,71.0,0.028169014084507043,0.0,2.0,11.739677557524182,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,11.823478819353834,0,2000_0_0.002,low
0.0,3.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,11.880602899269713,0,2000_0_0.002,low
1.0,4.0,5.0,7.0,52.0,0.2,7.0,0.6388806486700287,0.0006921783842578859,70.0,0.014285714285714285,0.0,1.0,11.988021406104624,0,2000_0_0.002,low
3.0,3.0,6.0,13.0,24.0,0.5,4.333333333333333,1.1864926332443388,0.0012854741421932166,71.0,0.04225352112676056,0.0,3.0,12.139595480178697,0,2000_0_0.002,low
0.0,4.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,12.30542881351203,0,2000_0_0.002,low
1.0,0.0,1.0,7.0,0.0,1.0,7.0,0.6388806486700287,0.0006921783842578859,70.0,0.014285714285714285,0.0,1.0,10.92590909090909,0,2000_0_0.002,low
1.0,4.0,5.0,8.0,64.0,0.2,8.0,0.730149312765747,0.0007910610105804411,70.0,0.014285714285714285,0.0,1.0,11.073770827243495,0,2000_0_0.002,low
3.0,6.0,9.0,26.0,58.0,0.3333333333333333,8.666666666666666,2.3729852664886777,0.0025709482843864332,74.0,0.04054054054054054,0.0,2.0,11.196005317254011,0,2000_0_0.002,low
4.0,3.0,7.0,30.0,26.0,0.5714285714285714,7.5,2.7380599228715514,0.0029664787896766538,67.0,0.05970149253731343,0.0,4.0,11.360584707369679,0,2000_0_0.002,low
1.0,3.0,4.0,13.0,19.0,0.25,13.0,1.1864926332443388,0.0012854741421932166,71.0,0.014084507042253521,0.0,1.0,11.543376505476935,0,2000_0_0.002,low
1.0,0.0,1.0,4.0,0.0,1.0,4.0,0.3650746563828735,0.00039553050529022053,70.0,0.014285714285714285,0.0,1.0,11.677272404530562,0,2000_0_0.002,low
2.0,2.0,4.0,11.0,6.0,0.5,5.5,1.0039553050529022,0.0010877088895481063,71.0,0.028169014084507043,0.0,2.0,11.750285022827091,0,2000_0_0.002,low
2.0,2.0,4.0,14.0,31.0,0.5,7.0,1.2777612973400574,0.0013843567685157719,71.0,0.028169014084507043,0.0,2.0,11.845821300429616,0,2000_0_0.002,low
1.0,1.0,2.0,21.0,16.0,0.5,21.0,1.9166419460100859,0.0020765351527736575,73.0,0.0136986301369863,0.0,1.0,11.940789754688291,0,2000_0_0.002,low
0.0,4.0,4.0,0.0,45.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,12.073024244698807,0,2000_0_0.002,low
1.0,2.0,3.0,4.0,14.0,0.3333333333333333,4.0,0.3650746563828735,0.00039553050529022053,70.0,0.014285714285714285,0.0,0.0,12.2031168372914,0,2000_0_0.002,low
1.0,1.0,2.0,6.0,15.0,0.5,6.0,0.5476119845743103,0.0005932957579353308,74.0,0.013513513513513514,0.0,1.0,12.286264985439548,0,2000_0_0.002,low
1.0,4.0,5.0,21.0,45.0,0.2,21.0,1.9166419460100859,0.0020765351527736575,71.0,0.014084507042253521,0.0,1.0,12.446018071859301,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,12.572808195316092,0,2000_0_0.002,low
1.0,1.0,2.0,5.0,2.0,0.5,5.0,0.4563433204785919,0.0004944131316127757,70.0,0.014285714285714285,0.0,1.0,12.60808597309387,0,2000_0_0.002,low
0.0,6.0,6.0,0.0,47.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,12.694598318772883,0,2000_0_0.002,low
2.0,2.0,4.0,15.0,14.0,0.5,7.5,1.3690299614357757,0.0014832393948383269,69.0,0.028985507246376812,0.0,0.0,12.832067454575352,0,2000_0_0.002,low
2.0,2.0,4.0,29.0,14.0,0.5,14.5,2.646791258775833,0.0028675961633540985,71.0,0.028169014084507043,0.0,2.0,12.913055108896339,0,2000_0_0.002,low
1.0,2.0,3.0,6.0,21.0,0.3333333333333333,6.0,0.5476119845743103,0.0005932957579353308,71.0,0.014084507042253521,0.0,1.0,13.002530417538313,0,2000_0_0.002,low
1.0,2.0,3.0,3.0,16.0,0.3333333333333333,3.0,0.27380599228715513,0.0002966478789676654,66.0,0.015151515151515152,0.0,1.0,13.087405806946414,0,2000_0_0.002,low
1.0,9.0,10.0,5.0,95.0,0.1,5.0,0.4563433204785919,0.0004944131316127757,70.0,0.014285714285714285,0.0,1.0,10.9862987012987,0,2000_0_0.002,low
2.0,0.0,2.0,18.0,0.0,1.0,9.0,1.642835953722931,0.0017798872738059924,74.0,0.02702702702702703,0.0,2.0,11.188648859027406,0,2000_0_0.002,low
1.0,2.0,3.0,5.0,26.0,0.3333333333333333,5.0,0.4563433204785919,0.0004944131316127757,71.0,0.014084507042253521,0.0,1.0,11.24287073074139,0,2000_0_0.002,low
1.0,3.0,4.0,5.0,29.0,0.25,5.0,0.4563433204785919,0.0004944131316127757,69.0,0.014492753623188406,0.0,1.0,11.352812896882295,0,2000_0_0.002,low
0.0,2.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,11.43964254987914,0,2000_0_0.002,low
3.0,3.0,6.0,44.0,29.0,0.5,14.666666666666666,4.015821220211609,0.004350835558192425,68.0,0.04411764705882353,0.0,2.0,11.503485872697226,0,2000_0_0.002,low
1.0,2.0,3.0,1.0,6.0,0.3333333333333333,1.0,0.09126866409571838,9.888262632255513e-05,63.0,0.015873015873015872,0.0,1.0,11.647970625588918,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,11.71027872232919,0,2000_0_0.002,low
1.0,3.0,4.0,1.0,27.0,0.25,1.0,0.09126866409571838,9.888262632255513e-05,68.0,0.014705882352941176,0.0,0.0,11.765120993622565,0,2000_0_0.002,low
1.0,1.0,2.0,2.0,3.0,0.5,2.0,0.18253732819143675,0.00019776525264511026,68.0,0.014705882352941176,0.0,0.0,11.870467996777139,0,2000_0_0.002,low
0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,11.931188291204059,0,2000_0_0.002,low
1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.18253732819143675,0.00019776525264511026,72.0,0.013888888888888888,0.0,1.0,11.994926461551062,0,2000_0_0.002,low
1.0,3.0,4.0,5.0,19.0,0.25,5.0,0.4563433204785919,0.0004944131316127757,70.0,0.014285714285714285,0.0,0.0,12.062488189946123,0,2000_0_0.002,low
3.0,14.0,17.0,29.0,105.0,0.17647058823529413,9.666666666666666,0.8613861386138615,0.04101838755304102,67.0,0.04477611940298507,0.0,2.0,10.599415584415585,0,23600_5_0.004,low
8.0,7.0,15.0,48.0,45.0,0.5333333333333333,6.0,1.425742574257426,0.06789250353606789,56.0,0.14285714285714285,0.0,3.0,10.898606366837878,0,23600_5_0.004,low
7.0,7.0,14.0,61.0,50.0,0.5,8.714285714285714,1.811881188118812,0.08628005657708628,68.0,0.10294117647058823,0.0,6.0,11.172807208057646,0,23600_5_0.004,low
6.0,15.0,21.0,66.0,141.0,0.2857142857142857,11.0,1.9603960396039606,0.09335219236209336,73.0,0.0821917808219178,0.0,5.0,11.424663149172263,0,23600_5_0.004,low
2.0,11.0,13.0,15.0,64.0,0.15384615384615385,7.5,0.44554455445544555,0.021216407355021217,73.0,0.0273972602739726,0.0,2.0,11.863911309004019,0,23600_5_0.004,low
3.0,6.0,9.0,10.0,43.0,0.3333333333333333,3.3333333333333335,0.29702970297029707,0.014144271570014143,67.0,0.04477611940298507,0.0,2.0,12.18894217320155,0,23600_5_0.004,low
7.0,10.0,17.0,52.0,65.0,0.4117647058823529,7.428571428571429,1.5445544554455446,0.07355021216407355,69.0,0.10144927536231885,0.0,7.0,10.560064935064934,0,23600_5_0.004,low
3.0,8.0,11.0,20.0,57.0,0.2727272727272727,6.666666666666667,0.5940594059405941,0.028288543140028287,69.0,0.043478260869565216,0.0,1.0,10.889030637101376,0,23600_5_0.004,low
4.0,10.0,14.0,44.0,86.0,0.2857142857142857,11.0,1.306930693069307,0.06223479490806223,71.0,0.056338028169014086,0.0,2.0,11.133347146039338,0,23600_5_0.004,low
3.0,11.0,14.0,27.0,73.0,0.21428571428571427,9.0,0.801980198019802,0.03818953323903819,64.0,0.046875,0.0,3.0,11.395518544567203,0,23600_5_0.004,low
6.0,10.0,16.0,66.0,92.0,0.375,11.0,1.9603960396039606,0.09335219236209336,64.0,0.09375,0.0,4.0,11.657342939940495,0,23600_5_0.004,low
4.0,4.0,8.0,15.0,55.0,0.5,3.75,0.44554455445544555,0.021216407355021217,71.0,0.056338028169014086,0.0,4.0,11.995024327953114,0,23600_5_0.004,low
1.0,4.0,5.0,21.0,20.0,0.2,21.0,0.6237623762376238,0.0297029702970297,71.0,0.014084507042253521,0.0,0.0,10.502305194805194,0,23600_5_0.004,low
8.0,12.0,20.0,43.0,112.0,0.4,5.375,1.2772277227722773,0.06082036775106082,58.0,0.13793103448275862,0.0,4.0,10.626576363079579,0,23600_5_0.004,low
8.0,10.0,18.0,38.0,98.0,0.4444444444444444,4.75,1.1287128712871288,0.05374823196605375,74.0,0.10810810810810811,0.0,7.0,10.995767145501873,0,23600_5_0.004,low
3.0,8.0,11.0,11.0,75.0,0.2727272727272727,3.6666666666666665,0.32673267326732675,0.015558698727015558,71.0,0.04225352112676056,0.0,2.0,11.337412781674322,0,23600_5_0.004,low
2.0,9.0,11.0,11.0,42.0,0.18181818181818182,5.5,0.32673267326732675,0.015558698727015558,66.0,0.030303030303030304,0.0,2.0,10.489772727272726,0,23600_5_0.004,low
2.0,11.0,13.0,37.0,105.0,0.15384615384615385,18.5,1.099009900990099,0.05233380480905234,70.0,0.02857142857142857,0.0,0.0,10.719992448601772,0,23600_5_0.004,low
6.0,3.0,9.0,40.0,18.0,0.6666666666666666,6.666666666666667,1.1881188118811883,0.056577086280056574,71.0,0.08450704225352113,0.0,3.0,10.968850969502093,0,23600_5_0.004,low
5.0,15.0,20.0,51.0,113.0,0.25,10.2,1.5148514851485149,0.07213578500707214,66.0,0.07575757575757576,0.0,4.0,11.145954018923755,0,23600_5_0.004,low
1.0,10.0,11.0,2.0,115.0,0.09090909090909091,2.0,0.05940594059405941,0.002828854314002829,69.0,0.014492753623188406,0.0,1.0,11.559734250259192,0,23600_5_0.004,low
4.0,2.0,6.0,17.0,35.0,0.6666666666666666,4.25,0.46252210583594067,0.0023126105291797036,14.0,0.2857142857142857,0.25,7.0,9.325162337662338,0,B_m200_pf0.4_occ0.8_d7.0_s0,high
5.0,2.0,7.0,30.0,26.0,0.7142857142857143,6.0,0.8162154808869541,0.004081077404434771,9.0,0.5555555555555556,0.4,11.0,9.491060606060607,0,B_m200_pf0.4_occ0.8_d7.0_s0,high
5.0,3.0,8.0,46.0,9.0,0.625,9.2,1.251530404026663,0.006257652020133315,22.0,0.22727272727272727,0.2,8.0,9.657911255411257,0,B_m200_pf0.4_occ0.8_d7.0_s0,high
1.0,5.0,6.0,2.0,44.0,0.16666666666666666,2.0,0.05441436539246361,0.00027207182696231805,8.0,0.125,1.0,3.0,9.855649350649353,0,B_m200_pf0.4_occ0.8_d7.0_s0,high
